reviewId,content,score,at
08b29a44-90f4-4041-ad55-ec9282b4ad4b,"orang² Kemensos pada bisa kerja ga si ?? gw sakit udh 2 tahun karna TB tulang ( sempet lumpuh , skrng lg belajar jalan ) ga bs cari nafkah buat anak bini ga pernah yg namanya dpt bantuan ( padahal udh di usulin ). yg dpt bantuan malah yg pada sehat jasmani dan pada mampu !!! ada aplikasinya ini juga ga guna mau ngusul dr sini data juga udh 3bulan lebih ga berubah² !!! LOL",1,2026-02-13 19:11:59
c8e62b00-d256-4ce7-b2a6-4f976d37b749,aplikasinya kurang baguss susah untuk login...di perbaiki lagi aplikasinya... buat login masuk susah dan buat daftar akun aja susah ga bisa masuk... ga bagus aplikasinya,1,2026-02-13 02:16:09
3efd8835-2304-4438-a7ad-7da4fdd05155,"Sengaja kasih bintang 5 supaya orang tahu kalau aplikasi ini SAMPAH. Login susah, data gak pernah sinkron, kerjaannya cuma loading dan error. Anggaran gede buat bikin aplikasi begini doang? Kalau gak niat bantu rakyat mending hapus aja sekalian dari Play Store. Memalukan Sekali Negara kalo bikin aplikasi gak guna.",5,2026-03-08 08:18:33
4d955bf6-b202-4472-a644-b6f6702815d5,"apk nya eror, pas memperbarui data bagian ngisi tempat tinggal nya eeh ga muncul2 pilihan provinsi nya pdhal sinyal bgus ,tolong perbarui apk nya dong",2,2026-02-23 18:03:48
f77e12a7-f7fa-4a9e-9754-25cf6fb41991,"aplikasi selalu lemot setelah update , begitupun data gak sesuai saya punya anak 3 gak pernah dapat apapun bantuan ,gak sesuai fakta masa saya desil 5? ini kerjaan pemerintah bawahanya gak becus buat target",1,2026-02-11 13:54:48
64c3d4e0-d409-44a6-a364-eca2e128f80e,"aplikasi nya sangat tidak bagus dan tidak bener benar dikelola, email pengaduan yang diberikan pun tidak di temukan ah memang susah ya kalo memang tidak ada tindakan nyata",1,2026-02-17 07:22:27
62f0f1b9-9393-4f05-89a8-e40078a5e828,"internet wifi dan data normal lancar tapi semua menu nya selalu muncul connection problem, mbok ya server dan aplikasinya di bagusin",2,2026-02-18 06:34:38
82a11115-822c-4414-999c-fea85d471561,"apk kacau.. ketika usname dan sandi lupa. pemulihan tak bisa di lakukan. padahal disitu tertulis pemulhan sandi sudah diperbarui, tp selalu gagal terus.. prrettt..",1,2026-02-13 15:49:55
743166d9-6e78-4276-92ca-61ed68553256,tolong perbaruin secepatnya karena ingin membuat usulan selalu terjadi gangguan koneksi jadi agak sulit untuk akses ke tahap selanjutnya padahal kondisi kuota penuh dan jaringan stabil,5,2026-03-02 02:20:12
2dcbf1ac-bbf5-4067-8e8e-5ea782e99677,aplikasi tidak bisa dibuka. blank,1,2026-06-09 11:43:00
4a357114-679a-49a4-bbe8-0cb23c26b16e,Aplikasi eror setiap login pasti terjadi kesalahan e:79 padahal biasanya lancar-lancar aja.,1,2026-03-09 12:18:59
f0248545-e05c-4b63-8aee-ea648f71dac4,"Saya bolak balik mau buka aplikasinya tidak bisa, kenapa Ini Min... Pernah buka bisa, sekarang tidak bisa, sudah reinstal dua kali tetep gak bisa... Tolong segera perbaiki",1,2026-03-03 04:20:04
0b04f7bc-9f2c-4ee7-ad18-eca437a57cf9,"tolong dong developer nya, apk nya di optimalkan. koneksi internet terus, terjadi kesalahan berulang x. Yang buat ni ga becus banget.",2,2026-02-11 23:29:49
07eafcad-1e83-4b87-8055-d69ebac2243e,aplikasi ini tidak cocok diberi nama bantuan sosial karena fiturnya tidak berfungsi dengan baik. jadi lebih cocok kalau diberi nama aplikasi menyusahkan rakyat.,1,2026-02-27 03:55:32
c4c9f28a-2561-48ca-9fe2-3fd476fcd2a7,aplikasi nya ribet sama saja dengan ikd. akun sering log out kalau tidak pernah membuka aplikasi dan harus memasukkan pasword berulang kali,1,2026-02-19 08:02:31
f8c8c163-3dbb-4025-8a61-cca4033c709b,ini kenapa saya selalu eror ada lebih 10 kali mencoba eror saya sudah memasukkan nama ibu saya di nama gadis kandung ibu tetapi selalu tidak bisa mohon diperbaiki aplikasi nya karena apk ini untuk membantu orang yang kesusahan mencari desil,1,2026-02-12 16:25:58
cbac7b9a-d6c9-4ae7-b9d4-4cb0e81dcfb3,"masa pas masukin nomor kk nomornya malah aneh, ketik lambat malah nomor nya kebelakang ketik cepet bisa gimana sih pemerintah, heran banget gw mah bikin aplikasi gk becus banget",1,2026-02-14 13:52:06
47ef21b9-dc45-4059-ba71-7985bd835dea,"kenapa kalo apk milik pemerintah ,koq pada error terus yaa ,, padahal uang nya besar untuk server ,, ternyata lebih bagus apk game2 buatan anak bangsa ...,,",1,2026-02-11 15:55:43
5c96059b-dd7d-4cd2-b4a1-9465b0e430a5,Ahir Ahir ini aplikasi diintal tidak bisa digunakan dilayar hp tidak nampak,4,2026-05-31 14:22:31
4f9dfb09-c15e-48e2-9254-aa24291d6aa5,"Aplikasi ga guna, mau usulkan diri aja mentok di swafoto KTP ceklis nya ga bisa di pencet. Bikin emosi aja kalo emg ga bisa digunain ngapain bikin apk kaya gini biar di anggap pinter? biar keren gitu? hapus aja udah apk nya, apk sampah kok.",1,2026-02-09 03:36:13
05fb8725-00c1-4a1d-8c6f-cdb0d687b353,"tolong aktifin akun saya admin, karna email saya uda ga bisa di pulihkan , jd ga bisa nrima kode.. kalo bisa di ganti dgn email saya yg skrg kirakira bisa gak ya",2,2026-02-12 14:38:08
9743f26a-e83c-483b-850e-09d14efb9ea2,KA kenapa kan saya sudah daftar tapi ko belum ada email masuk,4,2026-05-29 10:19:36
ab0cf094-259a-4481-8049-a245bf0402d0,"jelek bgt aplikasinya masa mau update pembaruan data ga bisa pencet provinsi ,ngaco banget desil 6 padahal tidak sesuai kenyataan saat mau pembaruan data malah di persusah",1,2026-02-24 21:30:37
645fd780-3318-4641-8ee6-e9aa44f71730,gimana sih admin nya. kok makin kesinih makin ga jelas. terjadi kesalahan mulu. mohon perbaiki lagi,2,2026-06-01 00:31:12
3409034b-8004-4996-b3f9-2bb748002b39,"kasih bintang tiga sementara dulu padahal isi data formulir pendaftaran sesuai data benar dan tepat dengan data semuanya , sementara di akhir tekan menu pendaftaran . koneksi masih tertahan padahal tinggal satu langkah klik.",3,2026-05-26 18:41:23
9bd4ef66-1ab0-4937-aa5d-e76d721716a7,"sengaja di buat error, masa mau pembaruan data pas di kolom provinsi dst gak bisa di klik, yg lain bisa.. brengsek.. saya desil 1 masa TDK dapat apa2,,? apa gunanya desil padahal saya Uda di survei taex lah",1,2026-03-07 11:34:42
e81ba483-7433-45d7-8b10-11a61d46bcbd,mudah mudahan dengan datasen aplikasi ini bisa membantu masyarakat tanpa pembohongan data. dan di surpei ulang minimal 3 bulan setelah terdaftar di datasen ataomasuk PM,5,2026-02-22 14:53:07
cbb43dab-0b55-4868-8598-76fa2de32a36,kog gk bisa dibuka ya anehhh ni aplikasi nya erro atau gmna???,2,2026-06-04 05:03:48
1db0f14a-85b9-49b2-b29c-896f9b09a43d,gagal terus nih buat masuk..pdhal kemarin bisa2 aja pas di-update ko mlh gini,5,2026-05-30 05:16:18
1267656b-64ce-4221-a6f0-81b6da85974e,"mf kpd pemerintah terutama yng membuat aplikasi ini, aplikasi nya tdk akurat menurut saya: saya sebagai pengguna app cek bansos ini, masa di keterangan nya saya bkn disabilitas, padahal saya ini disabilitas netra yng sejak dlu sampai sekarang blm pernah sama sekali, dpt bantuan program apa pun dri bansos: dgn demikian, tolong kpd pengembang, untuk app ini, di perbaiki ke akuratan data nya.",5,2026-04-01 10:00:53
80f0128e-b724-4679-b71c-9685559fc0e3,"buruk, emang kalo orang miskin apapa juga di persulit. mau login aja ngebug mulu. udah masuk langsung sesi berakhir. yah repot",1,2026-05-30 14:28:32
a6ccce2b-6b85-43cc-8ba3-53e55cc8850f,"aplikasi ini ko aneh, kemarin sudah melakukan perubahan data untuk menurunkan Desil,dari 6-10 ke 1 atau 2 nah terus berhasil turun ke Desil 2..tapi ko bisa naik lagi masuk Desil 3... gimana ini ko ga jelas.tolong lah diperbaiki lagi.apk nya soalnya ini penting untuk kita 2 yg menengah ke bawah.",3,2026-04-24 09:57:29
c70dabd8-fd19-4a09-80d9-0fdfef845f5c,kalo lupa pin ga bisa di perbaiki lagi... mau daftar ga bisa karna NIK udah kedaftar😭,3,2026-06-03 04:25:34
98172022-198c-417f-a7d5-fbba25c544e4,mau login gabisa Mulu glirn pake ikd sandi SMA NIK udh bener tp masih ttp gabisa mlh keblokir buat sejam kedepan karena 5× percobaan ga bisa terus.pke goggle pun sama ga bisa login,2,2026-05-19 05:10:59
1758aeec-401c-4e79-ae2f-444d1b389234,"gk bisa di buka samsek padahal sinyal bagus... gk guna, padahal ini apk penunjang dari pemerintah pasti pake anggaran negara yo sing tenanan to...",2,2026-05-24 13:56:58
60ac9473-1dce-4b30-aa61-21b60e139a8b,aplikasi yg bagus membantu mengetahui aktifasi data di kemenso,5,2026-06-05 03:58:56
3a8b837c-b786-4c80-91e7-2bef25d49c89,"kenapa setiap mau rubah data selalu gagal coba tolong dong developer nya di update lagi supaya lebih mudah untuk perubahan data, dan tolong bantu kami orang orang yang lebih membutuhkannya tolong di bantu",1,2026-05-18 05:08:39
02571e22-d489-4a7f-95a1-b15588574c16,gak bisa di buka padahal jaringan lancar tapi gak bisa di buka payah ni aplikasi.. aplikasi gak guna trobel Mulu nyebelin,2,2026-05-22 12:53:44
e92af39e-2989-4c1f-8ea8-88646a588d95,"ini aplikasi gemana yah udah dari seminggu yg lalu gak bisa dibuka , blank hitam aja gak ada tampilan . Ntar giliran bisa masuk waktu habis gitu aja terus",3,2026-05-18 12:38:32
89d7b892-f5bb-4195-8c0d-8835ce71392b,"ini pemerintah niat ga ya mau bantu warga nagara indonesia yang miskin ,sudah di surve mau dapat bantuan,di suruh unduh aplikasi cek bansos,tapi mau dafta akun sudah di isi semua dengan banar tapi masih saja ada yang salah,buat masuk aplikasi susah banget",1,2026-05-19 12:01:14
51de86f8-094b-4aa3-a26d-5b84c2d01ddc,kenapa setelah saya download ulang ko tidak bisa di buka karna yg kenarin susah untuk loging.,5,2026-05-30 01:46:05
b6b2e57a-0b76-4e7b-9a21-2891e31f8eb8,informasi yg di berikan baik. semuanya baik. tapi tidak lanjut dari pendamping dan tidak cepat...,3,2026-06-01 12:17:04
54c77a7b-39c5-4a48-879c-1bd9fbd2ba53,karena tidak dapat bantuan percuma download aplikasi aplikasi penjelasan kurang jelas,2,2026-06-01 07:10:11
3cf66246-ebc0-4cba-af86-c1ccd6c00068,"aplikasi pemerintahan selalu Bug , error, pas kondisi Mendesak malah gabisa dibuka",2,2026-05-29 03:00:09
6c9e440a-eca6-40ff-b5a9-9841344404d1,"Kemenkes menggunakan data dari mana, kenapa kami yang memang membutuhkan malah di hentikan. Dan aplikasi ini bisa disalah gunakan bagi yang gak tau manfaatnya.",3,2026-03-03 06:31:05
311ac057-5688-43ef-b3ce-398f08fb772a,Memudahkan pengguna cek data penerima semoga membantu,5,2026-06-02 11:03:51
e76169e3-e348-4534-9def-8a77d9c848e4,"dari sekian puluh data yang sudah di coba disanggah masih tetap cair!! punya mobil 2 rumah 2 tingkat desil 3 rumah gubug reyot tidak bekerja desil 6 reques pembaharuan desil, dan sudah di verifikasi pendamping beberapa bulan lalu tapi desil masih tetap tidak berubah!!! beberapa kali diajukan , pulahan orang diajukan tapi tidak ada yang dapat satupun! 😅😂🤣. apa yang bisa dibanggakan dengan aplikasi yang gak berguna",1,2026-01-27 10:06:47
eec4238a-e478-4587-ba39-2eab0818745d,"mau pembaruan data karna gak sesuai sama penghasilan tinggal upload foto kok bisa""nya keluar aplikasi dengan sendirinya",1,2026-05-08 09:40:01
2a45f400-6fbc-451d-be22-2bb57482eee2,maf ni kenapa sih setiap masuk ke apk kaya nya eror trus...tolong donk d perbaiki supaya tidak eror trus,3,2026-06-01 01:20:58
234539df-19c8-450e-a861-f5308d7b7744,"mohon di bantu bos,, di aplikasi kenapa status saya tidak pernah muncul periode apapun dan bantuan apapun, padah saya punya kks awal tahun ini 2026",5,2026-05-29 09:04:35
663f00f6-17f8-4894-a671-a73d4b163a31,"sangat bagus aplikasi,memudahkan untuk mengecek kita mendapatkan bantuan atau tidak nya, dan bisa mengetahui kita berada di desil berapa terima kasih cekbansos",5,2026-04-17 12:04:30
6ccfb491-8c9d-4713-9861-658684f08231,"terjadi kesalahan (e,79) terus maksudnya apa ??? username benar, kata sandi benar... aneh gak bisa login...!",1,2026-03-12 22:40:36
925e2b0f-ac19-4e16-a3c2-6616af8b82af,"aplkasi apaan kalau ngak bisa ngubah data ke yang asli ,,,pas dimasukin foto rumah ngk bisa udah nyoba 100 x aku ,satu lagi aku mau ngibah ke yang asli datanya biar yang dicek petugas yg ngisinya asalan aja. ,muak kali nengok nya udah datang ke kantor desa disuruh ngisi kesini ntah apaaaan ,we data yg diberikan desa ngak 100 % benar",1,2026-05-05 06:18:36
fb2cd9db-9af7-4f3b-bb99-069a62576ce7,"Silahkan mengisi RT. RT ada di data awal, itu pun opsional. setelah unggah foto. malah keluar keterangan itu.",1,2026-05-03 10:29:47
acea5ed6-77a9-4a52-aaa8-e03741c94025,"Saya disabilitas daksa amputasi telapak tangan kanan pekerjaan ojek online tp DTSEN 6-10 ,sudah memperbaharui usulan data melalui aplikasi cek bansos kurang lebih 5 bulan tp belum ada respon positif dari pihak terkait",1,2026-04-04 15:18:53
3044613b-20bf-4cab-9c5e-ae7b74ab1b93,"aplikasi Cek bansos sudah saya instal namun tidak bisa di buka, mohon aplikasi nya di tinjau ulang atau di perbaiki supaya bisa cek data",1,2026-05-06 03:34:56
73b4ab90-df97-4153-b00b-4e3673d10c37,"aplikasi yang harusnya berguna malah jadi gak mutu, banyak bug nya, logika bahasa pemogramannya kacau",1,2026-04-13 09:08:06
8c621f6a-ef33-46dd-b9a5-4074ad6e7530,aplikasinya kebanyakan error. macam gak niat buat aplikasi. mana perubahan data jugak gak berubah berubah. pemerintah pemerintah. makin kesini makin sakit kepala di buatnya,1,2026-04-29 22:59:10
47ef95ba-b613-4ae1-9d21-17032a610de4,"Ga bisa diharapkan dari aplikasi ini. Kirain mempermudah urusan, malah bikin stress. Bolak balik gitu terus ga ada kelanjutan proses.",1,2026-04-30 02:14:28
638501f5-d2bc-4b3a-b70b-3be370feca97,Tolong inikan aplikasi pemerintah mohon dipermudah bukan dipersulit. masa mau masuk keluar terus. udah masuk eh malah keluar lagi. tolong benerin,1,2026-04-08 04:20:33
e95d4231-c400-4965-aaf3-819874a0776c,"Aplikasi bermasalah, ketika pengajuan PHK PBI DLL koneksi gagal terus E69, mudah2an bisa diperbaiki secepatnya",4,2026-03-16 04:25:52
3d012377-04c5-4eb2-a28a-ef087ed8cd70,aplikasi sering error gak jelass kayaknya tidak ada pembaharuan aplikasi data tetep gak brubah mode lama terooosss,3,2026-05-02 09:43:13
756946a4-8c91-4e14-bcdf-44239dbdcee2,"mau buat akun aja sulitnya minta ampun... bug... mulai restart HP.. instal ulang, hapus data... ttp aja bug... ga berguna",1,2026-05-09 16:00:17
e418810f-0a49-4688-902a-27f4953a6b42,sangat membantu. tapi mohon di update ke 2026. masalahnya data yang terupdate masi di tahun 2025. itu saja ulusan dari saya. mohon di tingkatkan lagi. karena ini sangat membantu bagi yang berhak menerima malah di abaikan pemerintah setempat.,4,2026-05-05 06:19:19
2e7f871a-b4e7-4378-ace2-10290af1a6c8,"sangat d sayangkan aplikasi cek bansos.....proses verifikasi data sangat lama.....nunggu berbulan bulan....lbh baik GK usah d Adain aplikasi....dh masukin data jujur tetap ja hasil desil tinggi.,.",2,2026-05-10 14:33:22
888e225a-1b6c-48c3-81ac-71d3f420427c,"gk kaget si kalo apk nye burik,kalo apk nye bagus malah kita bingung kok tumben kementrian bisa kerja.",1,2026-05-06 06:30:02
a6f2d0d8-77f7-4645-b645-d3e215fbd41c,"stuck di logo terus, udh coba uninstall beberapa kali hasilnya tetap sama... jadi un install permanent saja",1,2026-05-05 18:24:45
543e7eb2-d387-4e4a-877b-d6a7d6be6b2f,ni aplikasi guna nya cuma buat cek doank...mau usul hrs offline juga...,3,2026-06-03 02:34:20
6ee34651-1dfe-4cac-bb72-634df9c45010,KENAPA SETELAH SAYA UPDATE APLIKASI INI DAN TIDAK SENGAJA TERHAPUS DAN DI SAAT SAYA SUDAH INSTAL KEMBALI TAPI SUDAH TIDAK BISA TERBUKA LAGI. DI MANA KESALAHANNYA DAN GIMANA CARANYA AGAR BISA TEERBUKA KEMBALI INI APLIKASINYA. APAKAH ADA PERATURAN BARU...,2,2026-04-01 08:43:29
05098d7c-7a18-4c13-8ba3-334828c21914,"kok terjadi kesalah trus ya dan susah di akses,padahal data sudah bener ngga ada kesalahan sedikitpun ..",1,2026-02-14 02:22:16
fff64908-9815-476e-b75c-02e766019f7b,"tiba"" keluar dari akun waktu mau masuk lagi gak bisa selalu terjadi kesalahan udah seminggu seperti ini.",1,2026-03-11 22:01:55
e4a5658c-2b7e-467b-86b0-d1b38829d983,assalamualaikum.min kok aplikasi nya tidak bisa di buka ya...semenjak saya upgrade.trus saya download ulang malah tidak bisa kebuka.gimana sih min,5,2026-05-05 01:49:44
95c906c4-a1fd-47fa-ac5f-bdd9f9642a2f,di update malah gabisa login😭😭,1,2026-05-30 02:47:55
cfff6ed2-7337-490d-8151-9d47c46b28c5,tolong di berbaikin sistem nya Uda bolak balik login tetap gagal cek bansos gagal terus gagal aktipasi,1,2026-06-01 23:31:48
0b811f2d-cf57-4dd9-b6f6-2ddcbaba8c78,"apk odong odong,,sering eror disengaja mungkin biar gak bisa dicek",1,2026-06-02 13:04:23
92969f4f-0c1a-4202-9b33-0b3db73ea733,"dah pembaruan data Krn tdk sesuai,blm di verifikasi2 jg,mengecewakan,masak sy itu termasuk kategori miskin ekstrim,di apk ,ku cek bansos,densil 6-10, parah ini apk nya,sudah pembaruan data 3 bulan yg lalu smpe skrng gak ad tanggapan sama sekali",1,2026-05-30 21:11:27
51df80a3-7989-446c-af24-ed8f9ea2289d,"kenapa tiap mau buat akun upload foto selalu kembali dari awal, bgtu² terus tolong di perbaiki lagi",1,2026-04-08 03:12:28
0bd98611-30bd-4f4d-9993-8db40a6fccd7,sangat membantu dan sangat akurat slalu update...,5,2026-05-30 01:06:47
dbb64cae-a84f-4559-b626-f668aea5281e,"saat ngisi data pribadi bagian provinsi, kabupaten, kecamatan, lurah TIDAK BISA DI ISI ( DI KLIK ) sudah reinstall / hapus chache memori tetap tdk bisa.ini server pusat bermasalah. tidak segera ditulin....hallo kemensos....????",2,2026-02-25 11:08:03
c7ffc3ef-c07a-4c62-a5bb-91d8be98afc9,"tolong perbaiki secepat nya apk ini karna masyarakat sangat membutuhkannya masukin data gak bisa2,, ngusulkan lewat desa gak mungkin bisa karna bukan besti",1,2026-03-01 23:04:35
5d65a5bc-2b85-47c7-99f8-1103c752e997,setelah pembaharuan aplikasi cek bansos tidak bisa di buka,3,2026-06-01 04:53:12
86ba2286-9694-4d53-a78d-8e9e55e5b8f8,kenapa aplikasinya selalu begini terus mau ngajuin bansos tuh mohon dimaksimalkan terkendala koneksi coba beberapa saat lagi,1,2026-03-10 05:31:01
6659ef5a-8304-4d11-9c5f-77575516c5ff,"pembaruan data ga berguna bagian isi provinsi ga bs di klik. apk sampah. anggaran aja gede, melihara aplikasi aja ga becus",1,2026-02-26 06:30:48
5026c472-ec35-43b3-9e05-67fb2ea73cc7,Data kurang akurat. Tetangga saya dapat bantuan di PKH terima bulan lalu padahal di aplikasi statusnya Bukan Penerima PKH. Data belum terintegrasi.,1,2026-02-22 03:47:20
ba7fce09-d05b-4dc5-bb28-72afee86e259,kenapa tidak bisa masuk cuma sampai logonya aja,4,2026-06-04 08:33:25
5ab2cfee-ced4-42a2-948e-3674233ec8be,"kenapa g bisa masuk ya , stuck di logo",1,2026-06-04 16:27:20
d6c57cd9-72a2-4057-86c0-98419faf17cf,katanya era digitalisasi tapi sejenis aplikasi pemerintah sistemnya kaya T41 buka aplikasi nya aja ngebug gak bisa login. ujung2 di suruh ke kantor nya langsung ahhh ruwet hidup dinegara konoha. mana ke kantor nya jauh banget. di negara maju mhh apa2 dipermudah. buang2 anggaran aja buat aplikasi kaya sampah gini gak gunnaaaa ujung2 nanti ke kantornya langsung.. t441111 kalo ada rating 0 sudah ane kasih sekalian 0.0000000,1,2026-03-09 16:07:18
cf6a0f49-df21-4dfe-98fe-7d0f888fd564,"sudah hampir 5 bln akun masih belum di verifikasi padahal saya sangat membutuhkan aplikasi ini untuk bantuan pemerintah, maaf saya kasih bintang satu dulu, kalau memang bisa di pakai aplikasi ini baru tak kasih bintang 5",1,2026-03-11 13:21:11
e320e5b5-445d-40b7-a559-1e044b7db9a0,aplikasi sih bagus tapi jikalau pemulihan karena lupa password atau minta password baru email di minta sekarang di balasnya esok atau lusa. terlalu lemot/lelet. mengecewakan... 👎🏻,1,2026-02-08 10:23:27
57e19b10-a8b2-430e-b7f4-d64cc97c3ef6,Update pembaharuan bansosnya sangat lama...lah gimana cara cek nya...harusnya lebih update tiap minggu minimal...aplikasi pemerintah tapi ngak update dan tetap saja lelet,1,2026-02-16 11:54:13
ea3e8aa7-47cc-4619-8ccb-3f224165b2e3,"Pengusulan Ubah desil udah 1 tahun lebih , Tapi Gak ada orng dinsos yang Datang Buat Urus verifikasinya , udah 1 tahun lebih kacau dah",1,2026-02-12 10:39:10
1c63fd3a-300b-4da6-8508-779ce071b608,"belum bisa login soal nya waktu mau moto KTP mau neken centang di kanan atas tak bisa di tekan, terlalu jauh ketepi layar HP, jadi ketumpuk sama status batrai hp",3,2026-02-18 10:55:13
ce42d648-d80a-4c81-a994-06ba2ba8ba3a,"Aplikasi nya aneh, cek melalui web dan melalui apk nya masa hasil nya bisa berbeda sih, knp gak update data2 yg terbaru",1,2026-03-03 11:34:13
e32e2402-653e-4481-94fe-925d86deac75,"kenapa sih pemerintah kalo buat aplikasi gapernah beres, ini lemot banget mau cek bansos aja muter2 aja baru buka provinsi aja, komdigi mana nih , tolong lah kasih bagus2 apk apk pemrintah nih, jangan bikin malu",1,2026-02-15 12:40:11
0c2d9778-a6b5-4f86-9a27-4e6350db31d2,"aplikasi sudah usang tidak di perbarui,sekarang error tidak tidak bisa sanggah padahal untuk login lancar lancar aja tidak serius bikin aplikasi",1,2026-02-11 20:57:01
62dcba5a-d1fa-4d72-817f-94f37634d9be,"Tolong website diupgrade lgi kualitasnya jgn korup trs duit rakyat masa website pemerintah lambat, suka putus-putusan koneksi, dan ngelag klo mau submit.",2,2026-03-02 11:47:32
6fc0efe9-1b95-4fb9-bee1-ec27111e4724,aplikasi kementrian suatu negara.. sering error.. login tidak bisa.. berulang ulang.. bikin malu.. 😏,1,2026-02-13 04:30:33
0a8c95b5-2b00-4ba6-b47f-fed633467df1,aplikasi buruk gak bisa buat akun selalu pas ambil foto selalu balik awal lagi #gak ada yg bener kalo bikin aplikasi,1,2026-02-12 09:33:05
d8acdb95-3437-458b-a7db-3fed3f73a22a,kenapa kalo mengusulkan ngak bisa ada keterangan perhatian masalah koneksi jaringan terus kalo mau mengusulkan itu gimana mengatasinya,4,2026-02-28 22:20:35
d33e42cf-ed37-46e9-9514-caae6c98b255,"Aplikasi Tersampah Ya ini,Awal bisa Login,logout sendiri.Di buka Lagi gak bisa Layar Gelap.KOCAK KOCAK,MALU MALU DOANG.",1,2026-02-11 03:41:06
e7cc4247-0030-4a10-aa74-c1809be0b7ba,"Maaf Kak, aplikasi saat submit, selalu minta isi RT, padahal sdh diisi sesuai dengan KTP, tetap tdk bisa Submit Kak, mohon solusinya. Makasih 🙏😊",5,2026-02-07 10:29:20
732addd8-e97a-4a91-8d30-316a6fe01f80,"kenapa aplikasi cek bansos skrg sering eror, pas sudh download dan instal ulang, ngeblank aja layar nya putih lama kalo nggk item lamaa banget.",1,2026-02-11 23:16:49
5acb8aed-4bd3-4e04-9891-477c3cddabd0,aneh gabisa terus login tapi tiap di ubah akun katanya udh berhasil tapi login ulang gabisa lagi sangat aneh,2,2026-02-09 07:05:31
ef6fed04-0ba3-437e-a4df-59304828d0d0,"mohon maaf sebelumnya, saya mau tanyak diapknya kan sudah punya akun tapi pas mau login akun lagi tidak bisa atau tulisan error kenapa ya?",4,2026-02-14 04:18:33
26ca24ea-0a6f-498b-8730-7243436d878a,sudah susah payah mengisi data untuk pembaruan karena data Saya tidak jelas di sana setelah mengisi semua susah payah malah tidak berhasil,1,2026-03-02 19:46:22
546b1e9a-53e7-4289-9bff-0af824641ea4,"klo bikin aplikasi gunain yg bner jgn cuma formalitas atau pajangan doang liat baik"" data yg dapet sama yg ngga pada layak ga.. saya desil 3 balita punya 3 tapi ga dapet apa"" usulan ga pernah di tanggapi",1,2026-02-16 04:32:25
3273b1fe-a9a1-4e75-ab8c-90bdcd017141,"Aplikasi yang bagus tapi saat ini saya mau memperbarui Data bantuan bansos pas mau ngisi Desa,kecamatan dan kabupaten susah tidak ke buka,,,",5,2026-02-25 07:34:00
f76baab6-4840-49f9-8694-cc1ad1087356,"bisa login, tp tidak bisa perbaharui data, dibagian provinsi tidak bisa dklik, pdhl opsi yg lain bisa diisi.",1,2026-02-22 14:45:50
76ca2bb5-9478-48d5-a2b6-5add3f9a67b0,buka apk sangat sulit. lainnya tidak ada masalah. hanya aplikasi ini buka aja lama banget. sinyal juga stabil,1,2026-02-09 02:36:29
e349e1dd-51d1-4252-9a64-0373cf9e2a5a,ga bisa kirim usulan koneksi sibuk terus.. padahal mau ngajuin bpjs soal nya harus kontrol terus😭😭😭 ke rs,5,2026-02-27 08:31:11
e56a7409-d781-4df8-8e36-d56f6b164fb4,"kenapa saya mau melakukan perubahan data, pada opsi pemilihan provinsi kok gak keluar pilihan nya, padahal wifi bagus??",3,2026-02-27 00:40:24
507f8af6-a92c-4ea0-a68b-0d95886acb90,"Apk taik, pembohongan... udah masuk giliran keluar mau masuk lagi sulit, buat akun baru sulit, konoha apa ada yang bener.",1,2026-02-11 04:02:13
d86a776c-6b90-4cf8-b34b-4f4f9f163376,"Mau ngusulin ""Cek koneksi"" padahal lancar Mau perbarui data pas milih provinsi gabisa di pencet. Maunya gmna dah?? aplikasi mentah dirilis di playstore",1,2026-02-20 23:27:17
fff55b72-48a7-442b-9fa0-e9c0da489d9b,"aplikasi busuk gk bisa di gunakan, giman mo ngcek transparis pmerintahan klo aplikasi saja tidak bisa di gunakan",1,2026-02-12 01:20:27
a136405e-e24a-4e65-a559-7ce1d1855bc7,asalamualaikum kenapa sekarang kalau cek aplikasi bansos kok tdk bisa keluar data nya padahal sdh di instal kok ngak bisa keluar data nya dulu fu th 2025 bisa ngecek sekarang th 2026 ngak bisa,2,2026-02-24 04:23:55
ad67904c-093a-485f-bfd1-ccf9250d85fe,perbaiki dong ini mau pembaruan data udh di isi semua tinggal di kirim susahnya minta ampun padahal jaringan bagus,1,2026-02-07 03:30:05
1b8da2f0-3684-4923-a1bb-48951fed1d76,niat ga sih bikin aplikasi bikin susah rakyat aja pantesan ketinggalan sama negara lain ternyata kualitas indo kaya gini suruh kerja tuh IT nya buat perbaiki eror dan bugs jangan tambah mempersulit rakyat,1,2026-05-31 05:14:15
080684aa-b75b-47fd-ac10-937a24b9a6ba,"apk apa ini saya mau ngubah desil saya yang ga sesuai aja susah bgt ,aneh bgt kenapa desil saya 6 -10 padahal saya anak ga punya, keluarga cmn punya motor satu, bapa saya kerja sebagai kenek mobil terus ibu saya ga kerja, anaknya 3 pula lalu saya anak pertama ga pernah dapet bantuan dalam bentuk apapun aneh bgtt plis mohon dibantu kak temen aku di sekolah yang dapet PIP rata rata orang punya semua tapi desil nya kecill ,ga tau lagi negara anj",2,2026-06-04 06:12:03
bba429b3-f9d0-4640-ba67-9e361f32fd6e,stelah uptdate tidak bisa login,1,2026-06-06 03:15:08
